user_id,session_id,event_date,event_type,product_id,device_type,traffic_source,country
499,U499_S2,2024-11-06 09:39:17,product_view,P0053,Desktop,Email,United States
2860,U2860_S1,2024-11-06 09:39:34,signup,,Tablet,Referral,United Kingdom
6178,U6178_S1,2024-11-06 09:39:51,signup,,Desktop,Organic Search,France
4480,U4480_S1,2024-11-06 10:19:11,signup,,Mobile,Paid Search,Germany
4632,U4632_S3,2024-11-06 10:57:59,purchase,P0001,Tablet,Organic Search,United States
6525,U6525_S1,2024-11-06 10:59:22,signup,,Desktop,Social,United States
4620,U4620_S2,2024-11-06 11:11:56,product_view,P0113,Desktop,Email,United States
6178,U6178_S2,2024-11-06 11:26:51,product_view,P0012,Desktop,Organic Search,France
3034,U3034_S4,2024-11-06 12:11:56,checkout,P0005,Desktop,Referral,France
4762,U4762_S3,2024-11-06 12:16:16,add_to_cart,P0062,Desktop,Email,Canada
800,U800_S2,2024-11-06 12:19:31,product_view,P0054,Tablet,Paid Search,Canada
4271,U4271_S3,2024-11-06 13:03:27,product_view,P0047,Mobile,Organic Search,Australia
1898,U1898_S1,2024-11-06 13:27:16,signup,,Desktop,Referral,United States
6372,U6372_S5,2024-11-06 13:42:33,product_view,P0111,Tablet,Referral,Canada
1262,U1262_S3,2024-11-06 13:52:16,product_view,P0077,Mobile,Organic Search,Canada
6179,U6179_S1,2024-11-06 14:03:41,signup,,Tablet,Referral,United States
4480,U4480_S2,2024-11-06 14:11:11,product_view,P0042,Mobile,Paid Search,Germany
6870,U6870_S3,2024-11-06 14:13:15,add_to_cart,P0014,Mobile,Email,Germany
8423,U8423_S4,2024-11-06 14:41:25,product_view,P0113,Desktop,Email,Canada
1552,U1552_S4,2024-11-06 15:03:03,checkout,P0060,Tablet,Organic Search,Australia
2861,U2861_S2,2024-11-06 15:06:30,product_view,P0067,Desktop,Email,Canada
7413,U7413_S1,2024-11-06 15:12:06,signup,,Desktop,Email,United Kingdom
4997,U4997_S1,2024-11-06 15:33:03,signup,,Desktop,Referral,France
5586,U5586_S4,2024-11-06 15:33:49,checkout,P0107,Desktop,Referral,Germany
1102,U1102_S4,2024-11-06 15:33:54,checkout,P0049,Tablet,Organic Search,United Kingdom
4914,U4914_S2,2024-11-06 15:36:06,product_view,P0070,Desktop,Paid Search,Australia
5811,U5811_S2,2024-11-06 15:48:59,product_view,P0047,Mobile,Paid Search,Germany
6476,U6476_S1,2024-11-06 15:56:10,signup,,Desktop,Social,Canada
5263,U5263_S1,2024-11-06 15:56:19,signup,,Mobile,Paid Search,Australia
7746,U7746_S3,2024-11-06 15:59:17,add_to_cart,P0011,Desktop,Paid Search,Canada
1685,U1685_S4,2024-11-06 16:08:28,checkout,P0015,Tablet,Email,United Kingdom
6268,U6268_S1,2024-11-06 16:17:07,signup,,Tablet,Organic Search,Germany
4632,U4632_S4,2024-11-06 16:53:59,product_view,P0065,Tablet,Organic Search,United States
1262,U1262_S4,2024-11-06 16:54:16,product_view,P0087,Mobile,Organic Search,Canada
4234,U4234_S1,2024-11-06 17:32:14,signup,,Desktop,Email,United Kingdom
2731,U2731_S3,2024-11-06 17:36:38,checkout,P0083,Mobile,Organic Search,Canada
1498,U1498_S6,2024-11-06 17:51:16,product_view,P0101,Mobile,Paid Search,France
6268,U6268_S2,2024-11-06 18:02:07,product_view,P0020,Tablet,Organic Search,Germany
5706,U5706_S3,2024-11-06 18:17:04,add_to_cart,P0042,Desktop,Organic Search,France
7430,U7430_S1,2024-11-06 18:41:03,signup,,Desktop,Referral,Canada
5412,U5412_S2,2024-11-06 18:44:32,product_view,P0090,Mobile,Email,Germany
6431,U6431_S2,2024-11-06 19:40:21,product_view,P0114,Desktop,Social,Germany
6085,U6085_S1,2024-11-06 19:43:02,signup,,Desktop,Social,Germany
7679,U7679_S3,2024-11-06 20:04:14,add_to_cart,P0060,Desktop,Social,Australia
1879,U1879_S1,2024-11-06 20:14:27,signup,,Tablet,Organic Search,United States
6919,U6919_S3,2024-11-06 20:24:05,add_to_cart,P0036,Tablet,Email,Australia
3669,U3669_S1,2024-11-06 20:29:42,signup,,Tablet,Email,Australia
1685,U1685_S5,2024-11-06 20:36:28,product_view,P0038,Tablet,Email,United Kingdom
939,U939_S1,2024-11-06 20:47:43,signup,,Mobile,Organic Search,United States
6840,U6840_S4,2024-11-06 20:48:47,checkout,P0081,Mobile,Referral,Germany
550,U550_S2,2024-11-06 21:00:10,checkout,P0083,Mobile,Social,France
238,U238_S4,2024-11-06 21:15:14,checkout,P0097,Tablet,Social,Germany
7330,U7330_S3,2024-11-06 21:20:43,purchase,P0019,Mobile,Email,United Kingdom
5478,U5478_S4,2024-11-06 21:38:00,checkout,P0028,Mobile,Organic Search,France
3309,U3309_S1,2024-11-06 21:57:22,signup,,Tablet,Organic Search,Germany
1685,U1685_S6,2024-11-06 22:26:28,product_view,P0101,Tablet,Email,United Kingdom
5005,U5005_S2,2024-11-06 22:28:28,add_to_cart,P0055,Desktop,Organic Search,France
499,U499_S3,2024-11-06 22:37:17,add_to_cart,P0043,Desktop,Email,United States
4048,U4048_S3,2024-11-06 22:53:26,add_to_cart,P0020,Desktop,Social,Germany
5503,U5503_S2,2024-11-07 00:09:48,product_view,P0059,Desktop,Referral,United Kingdom
5887,U5887_S4,2024-11-07 00:35:28,purchase,P0116,Mobile,Paid Search,Germany
1102,U1102_S5,2024-11-07 00:57:54,product_view,P0098,Tablet,Organic Search,United Kingdom
4903,U4903_S2,2024-11-07 01:17:38,product_view,P0013,Desktop,Email,Canada
7330,U7330_S4,2024-11-07 01:38:43,product_view,P0083,Mobile,Email,United Kingdom
4271,U4271_S4,2024-11-07 01:45:27,product_view,P0072,Mobile,Organic Search,Australia
3309,U3309_S2,2024-11-07 01:59:22,checkout,P0090,Tablet,Organic Search,Germany
2610,U2610_S2,2024-11-07 02:08:50,product_view,P0072,Desktop,Organic Search,Canada
3583,U3583_S5,2024-11-07 02:10:59,purchase,P0037,Tablet,Paid Search,United Kingdom
6840,U6840_S5,2024-11-07 02:32:47,product_view,P0044,Mobile,Referral,Germany
5586,U5586_S5,2024-11-07 02:36:49,product_view,P0059,Desktop,Referral,Germany
6525,U6525_S2,2024-11-07 03:06:22,product_view,P0047,Desktop,Social,United States
4048,U4048_S4,2024-11-07 03:28:26,product_view,P0081,Desktop,Social,Germany
5503,U5503_S3,2024-11-07 03:40:48,checkout,P0079,Desktop,Referral,United Kingdom
2928,U2928_S3,2024-11-07 04:02:39,add_to_cart,P0071,Tablet,Paid Search,Australia
6642,U6642_S5,2024-11-07 04:21:07,purchase,P0055,Desktop,Social,Australia
4480,U4480_S3,2024-11-07 04:45:11,checkout,P0073,Mobile,Paid Search,Germany
1133,U1133_S3,2024-11-07 04:59:15,add_to_cart,P0112,Mobile,Social,France
1445,U1445_S4,2024-11-07 05:24:53,checkout,P0067,Tablet,Social,United Kingdom
3382,U3382_S3,2024-11-07 05:40:47,add_to_cart,P0028,Desktop,Email,Germany
2299,U2299_S2,2024-11-07 05:55:51,product_view,P0064,Mobile,Organic Search,Germany
3309,U3309_S3,2024-11-07 06:04:22,product_view,P0051,Tablet,Organic Search,Germany
5352,U5352_S2,2024-11-07 06:04:38,add_to_cart,P0016,Mobile,Organic Search,Australia
6642,U6642_S6,2024-11-07 06:06:07,product_view,P0070,Desktop,Social,Australia
2861,U2861_S3,2024-11-07 06:14:30,add_to_cart,P0071,Desktop,Email,Canada
339,U339_S2,2024-11-07 06:25:50,product_view,P0110,Desktop,Paid Search,United Kingdom
7934,U7934_S2,2024-11-07 06:28:40,product_view,P0016,Desktop,Paid Search,United Kingdom
4309,U4309_S5,2024-11-07 06:34:55,purchase,P0019,Desktop,Organic Search,Australia
5590,U5590_S3,2024-11-07 06:35:53,checkout,P0023,Mobile,Referral,United States
1898,U1898_S2,2024-11-07 07:13:16,product_view,P0117,Desktop,Referral,United States
1133,U1133_S4,2024-11-07 07:22:15,product_view,P0082,Mobile,Social,France
5143,U5143_S5,2024-11-07 07:24:36,purchase,P0058,Desktop,Email,Australia
4309,U4309_S6,2024-11-07 07:36:55,product_view,P0050,Desktop,Organic Search,Australia
5592,U5592_S3,2024-11-07 08:24:49,add_to_cart,P0054,Mobile,Email,Canada
240,U240_S3,2024-11-07 09:12:16,add_to_cart,P0089,Mobile,Organic Search,United Kingdom
5434,U5434_S1,2024-11-07 09:18:10,signup,,Desktop,Social,United Kingdom
1618,U1618_S1,2024-11-07 09:45:14,signup,,Tablet,Paid Search,Canada
1049,U1049_S1,2024-11-07 10:00:18,signup,,Mobile,Referral,France
4620,U4620_S3,2024-11-07 10:05:56,add_to_cart,P0114,Desktop,Email,United States
1100,U1100_S1,2024-11-07 10:06:43,signup,,Mobile,Paid Search,Australia
6976,U6976_S1,2024-11-07 10:07:17,signup,,Mobile,Social,Australia
939,U939_S2,2024-11-07 10:12:43,product_view,P0014,Mobile,Organic Search,United States
6615,U6615_S1,2024-11-07 10:25:38,signup,,Tablet,Social,Germany
1026,U1026_S1,2024-11-07 10:32:58,signup,,Mobile,Referral,Germany
5887,U5887_S5,2024-11-07 10:41:28,product_view,P0051,Mobile,Paid Search,Germany
7492,U7492_S1,2024-11-07 10:42:50,signup,,Mobile,Social,United Kingdom
3583,U3583_S6,2024-11-07 10:50:59,product_view,P0038,Tablet,Paid Search,United Kingdom
1022,U1022_S5,2024-11-07 11:45:19,purchase,P0004,Mobile,Paid Search,France
2974,U2974_S1,2024-11-07 11:53:49,signup,,Mobile,Social,France
6976,U6976_S2,2024-11-07 12:10:17,product_view,P0081,Mobile,Social,Australia
800,U800_S3,2024-11-07 12:16:31,add_to_cart,P0100,Tablet,Paid Search,Canada
1583,U1583_S3,2024-11-07 13:35:38,add_to_cart,P0031,Mobile,Paid Search,Germany
1566,U1566_S3,2024-11-07 14:06:08,add_to_cart,P0068,Desktop,Social,Canada
6840,U6840_S6,2024-11-07 14:08:47,product_view,P0104,Mobile,Referral,Germany
5412,U5412_S3,2024-11-07 14:11:32,add_to_cart,P0092,Mobile,Email,Germany
5586,U5586_S6,2024-11-07 14:13:49,product_view,P0104,Desktop,Referral,Germany
1898,U1898_S3,2024-11-07 14:26:16,add_to_cart,P0087,Desktop,Referral,United States
6650,U6650_S3,2024-11-07 14:31:14,checkout,P0089,Desktop,Referral,Canada
2610,U2610_S3,2024-11-07 14:50:50,checkout,P0026,Desktop,Organic Search,Canada
3740,U3740_S1,2024-11-07 14:52:21,signup,,Desktop,Email,United Kingdom
1307,U1307_S2,2024-11-07 15:00:37,product_view,P0106,Mobile,Social,Germany
1879,U1879_S2,2024-11-07 15:31:27,add_to_cart,P0109,Tablet,Organic Search,United States
4048,U4048_S5,2024-11-07 15:38:26,product_view,P0024,Desktop,Social,Germany
2036,U2036_S4,2024-11-07 15:44:02,purchase,P0018,Mobile,Referral,Germany
8110,U8110_S1,2024-11-07 15:50:49,signup,,Desktop,Organic Search,United Kingdom
3108,U3108_S4,2024-11-07 16:28:46,checkout,P0113,Tablet,Referral,Canada
617,U617_S1,2024-11-07 17:06:46,signup,,Desktop,Social,France
2558,U2558_S4,2024-11-07 18:41:33,purchase,P0063,Mobile,Referral,United Kingdom
6328,U6328_S3,2024-11-07 19:02:00,add_to_cart,P0018,Desktop,Social,United Kingdom
3891,U3891_S1,2024-11-07 19:26:35,signup,,Desktop,Organic Search,Australia
3462,U3462_S1,2024-11-07 19:28:07,signup,,Mobile,Social,United States
6431,U6431_S3,2024-11-07 19:28:21,add_to_cart,P0031,Desktop,Social,Germany
2036,U2036_S5,2024-11-07 19:49:02,product_view,P0054,Mobile,Referral,Germany
4234,U4234_S2,2024-11-07 20:10:14,product_view,P0119,Desktop,Email,United Kingdom
8365,U8365_S2,2024-11-07 20:11:47,product_view,P0117,Mobile,Referral,France
1789,U1789_S1,2024-11-07 20:28:24,signup,,Tablet,Email,Canada
2220,U2220_S2,2024-11-07 20:29:35,product_view,P0051,Desktop,Paid Search,United States
2036,U2036_S6,2024-11-07 20:49:02,product_view,P0117,Mobile,Referral,Germany
604,U604_S1,2024-11-07 20:57:21,signup,,Tablet,Social,United States
296,U296_S1,2024-11-07 21:20:16,signup,,Tablet,Social,Germany
1539,U1539_S1,2024-11-07 21:24:06,signup,,Desktop,Organic Search,Canada
2795,U2795_S1,2024-11-07 21:27:41,signup,,Mobile,Paid Search,Australia
1022,U1022_S6,2024-11-07 21:53:19,product_view,P0001,Mobile,Paid Search,France
5478,U5478_S5,2024-11-07 22:03:00,purchase,P0081,Mobile,Organic Search,France
318,U318_S4,2024-11-07 22:03:53,purchase,P0022,Desktop,Organic Search,Canada
8110,U8110_S2,2024-11-07 22:50:49,product_view,P0033,Desktop,Organic Search,United Kingdom
4458,U4458_S3,2024-11-07 22:59:52,checkout,P0041,Tablet,Referral,Canada
6282,U6282_S3,2024-11-07 23:29:04,add_to_cart,P0116,Tablet,Organic Search,Canada
2558,U2558_S5,2024-11-07 23:33:33,product_view,P0111,Mobile,Referral,United Kingdom
1566,U1566_S4,2024-11-07 23:36:08,product_view,P0100,Desktop,Social,Canada
4997,U4997_S2,2024-11-07 23:39:03,add_to_cart,P0055,Desktop,Referral,France
800,U800_S4,2024-11-08 00:33:31,checkout,P0051,Tablet,Paid Search,Canada
3108,U3108_S5,2024-11-08 01:01:46,product_view,P0037,Tablet,Referral,Canada
7746,U7746_S4,2024-11-08 02:14:17,purchase,P0077,Desktop,Paid Search,Canada
6650,U6650_S4,2024-11-08 02:17:14,product_view,P0044,Desktop,Referral,Canada
902,U902_S2,2024-11-08 03:32:49,product_view,P0069,Mobile,Referral,Australia
6282,U6282_S4,2024-11-08 03:37:04,product_view,P0021,Tablet,Organic Search,Canada
2558,U2558_S6,2024-11-08 04:31:33,product_view,P0068,Mobile,Referral,United Kingdom
1583,U1583_S4,2024-11-08 04:46:38,checkout,P0105,Mobile,Paid Search,Germany
2860,U2860_S2,2024-11-08 04:58:34,checkout,P0003,Tablet,Referral,United Kingdom
2496,U2496_S3,2024-11-08 05:07:18,add_to_cart,P0057,Mobile,Referral,Canada
318,U318_S5,2024-11-08 05:33:53,product_view,P0039,Desktop,Organic Search,Canada
5478,U5478_S6,2024-11-08 05:55:00,product_view,P0033,Mobile,Organic Search,France
1986,U1986_S3,2024-11-08 05:58:55,add_to_cart,P0034,Desktop,Organic Search,Australia
1022,U1022_S7,2024-11-08 06:00:19,product_view,P0012,Mobile,Paid Search,France
2610,U2610_S4,2024-11-08 06:47:50,purchase,P0077,Desktop,Organic Search,Canada
800,U800_S5,2024-11-08 06:52:31,product_view,P0108,Tablet,Paid Search,Canada
6870,U6870_S4,2024-11-08 07:25:15,checkout,P0118,Mobile,Email,Germany
1467,U1467_S2,2024-11-08 07:25:57,product_view,P0067,Desktop,Paid Search,United States
499,U499_S4,2024-11-08 07:37:17,purchase,P0013,Desktop,Email,United States
5553,U5553_S1,2024-11-08 08:02:56,signup,,Tablet,Referral,United Kingdom
6919,U6919_S4,2024-11-08 08:21:05,checkout,P0064,Tablet,Email,Australia
5811,U5811_S3,2024-11-08 08:35:59,checkout,P0032,Mobile,Paid Search,Germany
5592,U5592_S4,2024-11-08 09:53:49,checkout,P0007,Mobile,Email,Canada
2478,U2478_S1,2024-11-08 09:59:16,signup,,Mobile,Referral,Canada
1691,U1691_S1,2024-11-08 10:04:54,signup,,Tablet,Organic Search,Australia
1883,U1883_S1,2024-11-08 10:22:02,signup,,Desktop,Referral,Australia
5669,U5669_S1,2024-11-08 10:28:14,signup,,Desktop,Social,Australia
1867,U1867_S1,2024-11-08 10:28:18,signup,,Desktop,Paid Search,United States
8170,U8170_S1,2024-11-08 10:44:17,signup,,Tablet,Referral,United Kingdom
8309,U8309_S4,2024-11-08 10:47:11,purchase,P0085,Mobile,Organic Search,United States
331,U331_S1,2024-11-08 10:53:37,signup,,Desktop,Organic Search,Germany
6919,U6919_S5,2024-11-08 11:21:05,product_view,P0111,Tablet,Email,Australia
6615,U6615_S2,2024-11-08 11:32:38,product_view,P0103,Tablet,Social,Germany
7134,U7134_S1,2024-11-08 11:35:46,signup,,Tablet,Paid Search,United Kingdom
5907,U5907_S1,2024-11-08 11:38:05,signup,,Desktop,Organic Search,United States
6328,U6328_S4,2024-11-08 11:40:00,purchase,P0042,Desktop,Social,United Kingdom
5304,U5304_S1,2024-11-08 11:43:51,signup,,Tablet,Email,United States
499,U499_S5,2024-11-08 12:01:17,product_view,P0014,Desktop,Email,United States
3108,U3108_S6,2024-11-08 12:03:46,product_view,P0040,Tablet,Referral,Canada
2536,U2536_S1,2024-11-08 12:04:27,signup,,Tablet,Organic Search,Australia
939,U939_S3,2024-11-08 12:19:43,add_to_cart,P0080,Mobile,Organic Search,United States
4729,U4729_S1,2024-11-08 12:49:11,signup,,Mobile,Email,United Kingdom
7307,U7307_S3,2024-11-08 13:06:05,checkout,P0119,Mobile,Referral,Germany
7600,U7600_S1,2024-11-08 13:07:56,signup,,Desktop,Email,Canada
2860,U2860_S3,2024-11-08 13:09:34,product_view,P0034,Tablet,Referral,United Kingdom
3740,U3740_S2,2024-11-08 13:34:21,product_view,P0003,Desktop,Email,United Kingdom
5005,U5005_S3,2024-11-08 13:59:28,checkout,P0021,Desktop,Organic Search,France
1556,U1556_S2,2024-11-08 14:07:31,add_to_cart,P0025,Mobile,Paid Search,United Kingdom
1403,U1403_S1,2024-11-08 14:22:49,signup,,Desktop,Social,Australia
8309,U8309_S5,2024-11-08 14:26:11,product_view,P0033,Mobile,Organic Search,United States
6919,U6919_S6,2024-11-08 14:52:05,product_view,P0070,Tablet,Email,Australia
7655,U7655_S1,2024-11-08 14:52:10,signup,,Mobile,Social,Australia
6357,U6357_S3,2024-11-08 14:59:31,purchase,P0047,Tablet,Organic Search,United Kingdom
7622,U7622_S1,2024-11-08 14:59:36,signup,,Tablet,Social,France
3466,U3466_S2,2024-11-08 15:17:59,product_view,P0043,Desktop,Email,Canada
331,U331_S2,2024-11-08 15:24:37,product_view,P0077,Desktop,Organic Search,Germany
8304,U8304_S1,2024-11-08 15:26:39,signup,,Tablet,Social,Australia
3378,U3378_S3,2024-11-08 16:13:24,checkout,P0044,Desktop,Email,United States
2928,U2928_S4,2024-11-08 16:13:39,checkout,P0016,Tablet,Paid Search,Australia
3669,U3669_S2,2024-11-08 16:23:42,product_view,P0031,Tablet,Email,Australia
5952,U5952_S1,2024-11-08 16:24:59,signup,,Mobile,Social,Canada
800,U800_S6,2024-11-08 16:30:31,product_view,P0042,Tablet,Paid Search,Canada
1867,U1867_S2,2024-11-08 16:54:18,product_view,P0055,Desktop,Paid Search,United States
4279,U4279_S3,2024-11-08 16:55:12,add_to_cart,P0077,Tablet,Organic Search,France
1113,U1113_S1,2024-11-08 17:27:55,signup,,Mobile,Social,United Kingdom
6865,U6865_S1,2024-11-08 17:32:52,signup,,Mobile,Paid Search,United Kingdom
720,U720_S3,2024-11-08 17:41:54,add_to_cart,P0095,Mobile,Organic Search,Australia
2928,U2928_S5,2024-11-08 17:56:39,product_view,P0050,Tablet,Paid Search,Australia
4400,U4400_S1,2024-11-08 18:01:43,signup,,Mobile,Social,Canada
156,U156_S1,2024-11-08 18:10:28,signup,,Tablet,Referral,United States
6328,U6328_S5,2024-11-08 18:19:00,product_view,P0118,Desktop,Social,United Kingdom
2478,U2478_S2,2024-11-08 18:27:16,product_view,P0070,Mobile,Referral,Canada
716,U716_S3,2024-11-08 18:28:53,checkout,P0096,Tablet,Email,United States
2795,U2795_S2,2024-11-08 18:29:41,product_view,P0033,Mobile,Paid Search,Australia
7307,U7307_S4,2024-11-08 18:43:05,product_view,P0087,Mobile,Referral,Germany
1714,U1714_S1,2024-11-08 18:45:11,signup,,Desktop,Organic Search,United States
6976,U6976_S3,2024-11-08 18:45:17,add_to_cart,P0088,Mobile,Social,Australia
939,U939_S4,2024-11-08 19:01:43,product_view,P0096,Mobile,Organic Search,United States
6914,U6914_S1,2024-11-08 19:01:49,signup,,Tablet,Organic Search,Germany
5005,U5005_S4,2024-11-08 19:15:28,product_view,P0113,Desktop,Organic Search,France
3382,U3382_S4,2024-11-08 19:17:47,checkout,P0030,Desktop,Email,Germany
6714,U6714_S1,2024-11-08 19:28:12,signup,,Mobile,Paid Search,Canada
7622,U7622_S2,2024-11-08 20:21:36,product_view,P0037,Tablet,Social,France
3891,U3891_S2,2024-11-08 20:27:35,product_view,P0027,Desktop,Organic Search,Australia
6328,U6328_S6,2024-11-08 20:35:00,product_view,P0101,Desktop,Social,United Kingdom
5811,U5811_S4,2024-11-08 21:32:59,product_view,P0012,Mobile,Paid Search,Germany
6268,U6268_S3,2024-11-08 21:39:07,checkout,P0075,Tablet,Organic Search,Germany
7243,U7243_S1,2024-11-08 21:55:46,signup,,Desktop,Email,Australia
3382,U3382_S5,2024-11-08 22:23:47,purchase,P0083,Desktop,Email,Germany
1100,U1100_S2,2024-11-08 23:03:43,product_view,P0024,Mobile,Paid Search,Australia
7679,U7679_S4,2024-11-08 23:35:14,checkout,P0052,Desktop,Social,Australia
6714,U6714_S2,2024-11-09 00:11:12,product_view,P0060,Mobile,Paid Search,Canada
3968,U3968_S2,2024-11-09 01:06:16,product_view,P0018,Tablet,Email,France
3034,U3034_S5,2024-11-09 01:17:56,purchase,P0112,Desktop,Referral,France
5952,U5952_S2,2024-11-09 01:18:59,product_view,P0034,Mobile,Social,Canada
3378,U3378_S4,2024-11-09 01:26:24,product_view,P0021,Desktop,Email,United States
7134,U7134_S2,2024-11-09 01:49:46,product_view,P0075,Tablet,Paid Search,United Kingdom
8309,U8309_S6,2024-11-09 02:05:11,product_view,P0102,Mobile,Organic Search,United States
4400,U4400_S2,2024-11-09 02:46:43,product_view,P0091,Mobile,Social,Canada
2478,U2478_S3,2024-11-09 02:47:16,add_to_cart,P0053,Mobile,Referral,Canada
1224,U1224_S3,2024-11-09 03:46:51,add_to_cart,P0063,Mobile,Social,France
3034,U3034_S6,2024-11-09 03:47:56,product_view,P0031,Desktop,Referral,France
6137,U6137_S3,2024-11-09 03:49:49,add_to_cart,P0021,Desktop,Paid Search,United States
1026,U1026_S2,2024-11-09 03:49:58,product_view,P0043,Mobile,Referral,Germany
4239,U4239_S3,2024-11-09 03:59:34,add_to_cart,P0111,Desktop,Referral,Germany
2496,U2496_S4,2024-11-09 04:01:18,purchase,P0073,Mobile,Referral,Canada
5907,U5907_S2,2024-11-09 04:12:05,product_view,P0099,Desktop,Organic Search,United States
4279,U4279_S4,2024-11-09 04:15:12,product_view,P0003,Tablet,Organic Search,France
8110,U8110_S3,2024-11-09 04:17:49,add_to_cart,P0099,Desktop,Organic Search,United Kingdom
720,U720_S4,2024-11-09 04:17:54,product_view,P0011,Mobile,Organic Search,Australia
5304,U5304_S2,2024-11-09 04:18:51,product_view,P0094,Tablet,Email,United States
7679,U7679_S5,2024-11-09 04:33:14,product_view,P0019,Desktop,Social,Australia
2795,U2795_S3,2024-11-09 04:49:41,product_view,P0111,Mobile,Paid Search,Australia
939,U939_S5,2024-11-09 04:49:43,product_view,P0057,Mobile,Organic Search,United States
7492,U7492_S2,2024-11-09 04:51:50,product_view,P0040,Mobile,Social,United Kingdom
1467,U1467_S3,2024-11-09 05:02:57,checkout,P0055,Desktop,Paid Search,United States
5811,U5811_S5,2024-11-09 05:03:59,product_view,P0037,Mobile,Paid Search,Germany
7307,U7307_S5,2024-11-09 05:11:05,product_view,P0009,Mobile,Referral,Germany
6353,U6353_S3,2024-11-09 05:17:44,add_to_cart,P0038,Desktop,Paid Search,Australia
2478,U2478_S4,2024-11-09 05:30:16,product_view,P0116,Mobile,Referral,Canada
5553,U5553_S2,2024-11-09 05:56:56,add_to_cart,P0025,Tablet,Referral,United Kingdom
1224,U1224_S4,2024-11-09 06:04:51,product_view,P0029,Mobile,Social,France
2478,U2478_S5,2024-11-09 07:05:16,product_view,P0084,Mobile,Referral,Canada
6525,U6525_S3,2024-11-09 07:34:22,add_to_cart,P0032,Desktop,Social,United States
7134,U7134_S3,2024-11-09 07:42:46,product_view,P0022,Tablet,Paid Search,United Kingdom
3669,U3669_S3,2024-11-09 07:53:42,add_to_cart,P0019,Tablet,Email,Australia
3382,U3382_S6,2024-11-09 07:54:47,product_view,P0023,Desktop,Email,Germany
3477,U3477_S4,2024-11-09 08:09:33,checkout,P0094,Mobile,Email,France
7492,U7492_S3,2024-11-09 08:15:50,product_view,P0071,Mobile,Social,United Kingdom
5352,U5352_S3,2024-11-09 08:16:38,checkout,P0013,Mobile,Organic Search,Australia
4400,U4400_S3,2024-11-09 08:35:43,product_view,P0065,Mobile,Social,Canada
8324,U8324_S1,2024-11-09 08:41:41,signup,,Desktop,Email,Canada
3034,U3034_S7,2024-11-09 08:52:56,product_view,P0062,Desktop,Referral,France
4193,U4193_S1,2024-11-09 09:00:59,signup,,Tablet,Referral,United States
597,U597_S1,2024-11-09 09:56:35,signup,,Desktop,Referral,Australia
3968,U3968_S3,2024-11-09 10:07:16,add_to_cart,P0089,Tablet,Email,France
6179,U6179_S2,2024-11-09 10:21:41,checkout,P0090,Tablet,Referral,United States
3382,U3382_S7,2024-11-09 10:35:47,product_view,P0025,Desktop,Email,Germany
902,U902_S3,2024-11-09 10:44:49,add_to_cart,P0059,Mobile,Referral,Australia
3477,U3477_S5,2024-11-09 10:49:33,product_view,P0016,Mobile,Email,France
6476,U6476_S2,2024-11-09 10:50:10,product_view,P0069,Desktop,Social,Canada
5352,U5352_S4,2024-11-09 11:05:38,product_view,P0011,Mobile,Organic Search,Australia
7679,U7679_S6,2024-11-09 11:13:14,product_view,P0112,Desktop,Social,Australia
5409,U5409_S1,2024-11-09 11:17:54,signup,,Desktop,Email,United States
4352,U4352_S4,2024-11-09 11:30:37,purchase,P0008,Mobile,Email,Germany
5338,U5338_S1,2024-11-09 11:42:47,signup,,Desktop,Organic Search,United Kingdom
1982,U1982_S2,2024-11-09 11:43:52,add_to_cart,P0098,Desktop,Email,France
5170,U5170_S1,2024-11-09 11:55:22,signup,,Tablet,Paid Search,United States
1467,U1467_S4,2024-11-09 11:58:57,product_view,P0101,Desktop,Paid Search,United States
5852,U5852_S1,2024-11-09 12:05:05,signup,,Mobile,Email,United States
5140,U5140_S2,2024-11-09 12:06:25,checkout,P0002,Mobile,Referral,Australia
3740,U3740_S3,2024-11-09 12:10:21,add_to_cart,P0096,Desktop,Email,United Kingdom
2496,U2496_S5,2024-11-09 12:12:18,product_view,P0093,Mobile,Referral,Canada
6085,U6085_S2,2024-11-09 12:32:02,product_view,P0053,Desktop,Social,Germany
6865,U6865_S2,2024-11-09 12:38:52,product_view,P0091,Mobile,Paid Search,United Kingdom
1618,U1618_S2,2024-11-09 12:56:14,product_view,P0105,Tablet,Paid Search,Canada
6870,U6870_S5,2024-11-09 12:59:15,purchase,P0003,Mobile,Email,Germany
5680,U5680_S1,2024-11-09 13:26:31,signup,,Desktop,Organic Search,Germany
3378,U3378_S5,2024-11-09 13:43:24,product_view,P0027,Desktop,Email,United States
396,U396_S3,2024-11-09 13:51:25,checkout,P0097,Tablet,Organic Search,France
5352,U5352_S5,2024-11-09 13:52:38,product_view,P0059,Mobile,Organic Search,Australia
7351,U7351_S1,2024-11-09 14:34:30,signup,,Desktop,Organic Search,Australia
1224,U1224_S5,2024-11-09 14:36:51,product_view,P0117,Mobile,Social,France
6178,U6178_S3,2024-11-09 14:51:51,checkout,P0104,Desktop,Organic Search,France
4352,U4352_S5,2024-11-09 16:26:37,product_view,P0102,Mobile,Email,Germany
1100,U1100_S3,2024-11-09 16:33:43,add_to_cart,P0042,Mobile,Paid Search,Australia
1100,U1100_S4,2024-11-09 17:58:43,product_view,P0115,Mobile,Paid Search,Australia
7934,U7934_S3,2024-11-09 18:01:40,add_to_cart,P0006,Desktop,Paid Search,United Kingdom
